run	arm	rep	tick	abs_tick	event	subject	detail
20260918-082312	placed	1	16883	2032883	baseline	wild_present	9
20260918-082312	placed	1	16883	2032883	present_at_start	162	FISH_STINGRAY ref6=13,28,0,-1,-1,6 countdown=29034 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	163	ALLIGATOR ref6=13,28,0,-1,-1,4 countdown=22536 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	164	ALLIGATOR ref6=13,28,0,-1,-1,4 countdown=25426 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	165	HIPPO ref6=13,28,0,-1,-1,5 countdown=26786 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	166	HIPPO ref6=13,28,0,-1,-1,5 countdown=21196 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	167	HIPPO ref6=13,28,0,-1,-1,5 countdown=26547 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	168	HIPPO ref6=13,28,0,-1,-1,5 countdown=27011 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	178	WEASEL ref6=13,28,-1,-1,-1,170 countdown=26718 flag_src=1
20260918-082312	placed	1	16883	2032883	present_at_start	179	BIRD_SWALLOW_CAVE_GIANT ref6=12,28,-1,2,-1,18 countdown=24060 flag_src=1
20260918-082312	placed	1	16883	2032883	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=false; cfg.layers.water=true; cfg.layers.cavern=false; local pool=sw.buildPool(cfg); local w=0; for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true; if e.layer=='water' then w=w+1 end end end; local a,f=sw.assignFromMatrix(cfg,pool); cfg.groups.enabled=false; cfg.groups.coupling=false; cfg.ecology.enabled=false; sw.saveConfig(cfg); local act=sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); print(('roster: water layer only — %d water species allowed, %d assigned, %d thin, %d applied; groups off; rotation enabled'):format(w,a,f,act))	roster: water layer only — 14 water species allowed, 14 assigned, 0 thin, 30 applied; groups off; rotation enabled
